Year,ScopeID,Sector,SubSector1,SubSector2,Emissions,LGA,Planning_Region,Metro_or_Regional,LGA_CODE18
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Liverpool,Western Parkland City,Six Cities,14900
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Liverpool Plains,New England North West,Regional,14920
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Lockhart,Riverina Murray,Regional,14950
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Maitland,Lower Hunter and Greater Newcastle City,Six Cities,15050
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Mid-Coast,Upper Hunter,Regional,15240
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Mid-Western Regional,Central West and Orana,Regional,15270
2016,1,Transport,Aviation (domestic),Aviation (domestic),"2,684.30",Moree Plains,New England North West,Regional,15300
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Mosman,Eastern Harbour City,Six Cities,15350
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Murray River,Riverina Murray,Regional,15520
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Murrumbidgee,Riverina Murray,Regional,15560
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Muswellbrook,Upper Hunter,Regional,15650
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Nambucca,North Coast,Regional,15700
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Narrabri,New England North West,Regional,15750
2016,1,Transport,Aviation (domestic),Aviation (domestic),"1,026.70",Narrandera,Riverina Murray,Regional,15800
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Narromine,Central West and Orana,Regional,15850
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Newcastle,Lower Hunter and Greater Newcastle City,Six Cities,15900
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,North Sydney,Eastern Harbour City,Six Cities,15950
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Northern Beaches,Eastern Harbour City,Six Cities,15990
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Oberon,Central West and Orana,Regional,16100
2016,1,Transport,Aviation (domestic),Aviation (domestic),"3,884.30",Orange,Central West and Orana,Regional,16150
2016,1,Transport,Aviation (domestic),Aviation (domestic),"2,147.20",Parkes,Central West and Orana,Regional,16200
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Parramatta,Central River City,Six Cities,16260
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Penrith,Western Parkland City,Six Cities,16350
2016,1,Transport,Aviation (domestic),Aviation (domestic),"17,518.60",Port Macquarie-Hastings,North Coast,Regional,16380
2016,1,Transport,Aviation (domestic),Aviation (domestic),"92,379.60",Port Stephens,Lower Hunter and Greater Newcastle City,Six Cities,16400
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Queanbeyan-Palerang Regional,South East and Tablelands,Regional,16490
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Randwick,Eastern Harbour City,Six Cities,16550
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Richmond Valley,North Coast,Regional,16610
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Ryde,Eastern Harbour City,Six Cities,16700
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Shellharbour,Illawarra-Shoalhaven City,Six Cities,16900
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Shoalhaven,Illawarra-Shoalhaven City,Six Cities,16950
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Singleton,Upper Hunter,Regional,17000
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Snowy Monaro Regional,South East and Tablelands,Regional,17040
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Snowy Valleys,Riverina Murray,Regional,17080
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Strathfield,Eastern Harbour City,Six Cities,17100
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Sutherland Shire,Central River City,Six Cities,17150
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Sydney,Eastern Harbour City,Six Cities,17200
2016,1,Transport,Aviation (domestic),Aviation (domestic),"12,914.80",Tamworth Regional,New England North West,Regional,17310
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Temora,Riverina Murray,Regional,17350
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Tenterfield,New England North West,Regional,17400
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,The Hills Shire,Central River City,Six Cities,17420
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Tweed,North Coast,Regional,17550
2016,1,Transport,Aviation (domestic),Aviation (domestic),"2,703.30",Unincorporated NSW,Far West,Regional,19399
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Upper Hunter Shire,Upper Hunter,Regional,17620
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Upper Lachlan Shire,South East and Tablelands,Regional,17640
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Uralla,New England North West,Regional,17650
2016,1,Transport,Aviation (domestic),Aviation (domestic),"16,832.60",Wagga Wagga,Riverina Murray,Regional,17750
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Walcha,New England North West,Regional,17850
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Walgett,Far West,Regional,17900
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Warren,Central West and Orana,Regional,17950
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Warrumbungle Shire,Central West and Orana,Regional,18020
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Waverley,Eastern Harbour City,Six Cities,18050
