Year,ScopeID,Sector,SubSector1,SubSector2,Emissions,LGA,Planning_Region,Metro_or_Regional,LGA_CODE18
2017,1,"Land Use, Land Use Change and Forestry",Cropland,,0,Lane Cove,Eastern Harbour City,Six Cities,14700
2018,1,"Land Use, Land Use Change and Forestry",Cropland,,0,Lane Cove,Eastern Harbour City,Six Cities,14700
2019,1,"Land Use, Land Use Change and Forestry",Cropland,,0,Lane Cove,Eastern Harbour City,Six Cities,14700
2016,1,"Land Use, Land Use Change and Forestry",Forest land,,-336,Lane Cove,Eastern Harbour City,Six Cities,14700
2017,1,"Land Use, Land Use Change and Forestry",Forest land,,-268,Lane Cove,Eastern Harbour City,Six Cities,14700
2018,1,"Land Use, Land Use Change and Forestry",Forest land,,-348,Lane Cove,Eastern Harbour City,Six Cities,14700
2019,1,"Land Use, Land Use Change and Forestry",Forest land,,-300,Lane Cove,Eastern Harbour City,Six Cities,14700
2016,1,"Land Use, Land Use Change and Forestry",Grassland,,43,Lane Cove,Eastern Harbour City,Six Cities,14700
2017,1,"Land Use, Land Use Change and Forestry",Grassland,,23,Lane Cove,Eastern Harbour City,Six Cities,14700
2018,1,"Land Use, Land Use Change and Forestry",Grassland,,4,Lane Cove,Eastern Harbour City,Six Cities,14700
2019,1,"Land Use, Land Use Change and Forestry",Grassland,,6,Lane Cove,Eastern Harbour City,Six Cities,14700
2016,1,"Land Use, Land Use Change and Forestry",Settlement,,246,Lane Cove,Eastern Harbour City,Six Cities,14700
2017,1,"Land Use, Land Use Change and Forestry",Settlement,,285,Lane Cove,Eastern Harbour City,Six Cities,14700
2018,1,"Land Use, Land Use Change and Forestry",Settlement,,174,Lane Cove,Eastern Harbour City,Six Cities,14700
2019,1,"Land Use, Land Use Change and Forestry",Settlement,,189,Lane Cove,Eastern Harbour City,Six Cities,14700
2016,1,"Land Use, Land Use Change and Forestry",Cropland,,3925,Leeton,Riverina Murray,Regional,14750
2017,1,"Land Use, Land Use Change and Forestry",Cropland,,11239,Leeton,Riverina Murray,Regional,14750
2018,1,"Land Use, Land Use Change and Forestry",Cropland,,21733,Leeton,Riverina Murray,Regional,14750
2019,1,"Land Use, Land Use Change and Forestry",Cropland,,1983,Leeton,Riverina Murray,Regional,14750
2016,1,"Land Use, Land Use Change and Forestry",Forest land,,340,Leeton,Riverina Murray,Regional,14750
2017,1,"Land Use, Land Use Change and Forestry",Forest land,,-4085,Leeton,Riverina Murray,Regional,14750
2018,1,"Land Use, Land Use Change and Forestry",Forest land,,185,Leeton,Riverina Murray,Regional,14750
2019,1,"Land Use, Land Use Change and Forestry",Forest land,,-488,Leeton,Riverina Murray,Regional,14750
2016,1,"Land Use, Land Use Change and Forestry",Grassland,,-1864,Leeton,Riverina Murray,Regional,14750
2017,1,"Land Use, Land Use Change and Forestry",Grassland,,-1581,Leeton,Riverina Murray,Regional,14750
2018,1,"Land Use, Land Use Change and Forestry",Grassland,,-16,Leeton,Riverina Murray,Regional,14750
2019,1,"Land Use, Land Use Change and Forestry",Grassland,,-3341,Leeton,Riverina Murray,Regional,14750
2016,1,"Land Use, Land Use Change and Forestry",Settlement,,57,Leeton,Riverina Murray,Regional,14750
2017,1,"Land Use, Land Use Change and Forestry",Settlement,,-2,Leeton,Riverina Murray,Regional,14750
2018,1,"Land Use, Land Use Change and Forestry",Settlement,,-45,Leeton,Riverina Murray,Regional,14750
2019,1,"Land Use, Land Use Change and Forestry",Settlement,,-94,Leeton,Riverina Murray,Regional,14750
2016,1,"Land Use, Land Use Change and Forestry",Cropland,,14803,Lismore,North Coast,Regional,14850
2017,1,"Land Use, Land Use Change and Forestry",Cropland,,12535,Lismore,North Coast,Regional,14850
2018,1,"Land Use, Land Use Change and Forestry",Cropland,,10156,Lismore,North Coast,Regional,14850
2019,1,"Land Use, Land Use Change and Forestry",Cropland,,10587,Lismore,North Coast,Regional,14850
2016,1,"Land Use, Land Use Change and Forestry",Forest land,,-38529,Lismore,North Coast,Regional,14850
2017,1,"Land Use, Land Use Change and Forestry",Forest land,,-34316,Lismore,North Coast,Regional,14850
2018,1,"Land Use, Land Use Change and Forestry",Forest land,,-37597,Lismore,North Coast,Regional,14850
2019,1,"Land Use, Land Use Change and Forestry",Forest land,,-30996,Lismore,North Coast,Regional,14850
2016,1,"Land Use, Land Use Change and Forestry",Grassland,,33851,Lismore,North Coast,Regional,14850
2017,1,"Land Use, Land Use Change and Forestry",Grassland,,29004,Lismore,North Coast,Regional,14850
2018,1,"Land Use, Land Use Change and Forestry",Grassland,,20236,Lismore,North Coast,Regional,14850
2019,1,"Land Use, Land Use Change and Forestry",Grassland,,37160,Lismore,North Coast,Regional,14850
2016,1,"Land Use, Land Use Change and Forestry",Settlement,,77,Lismore,North Coast,Regional,14850
2017,1,"Land Use, Land Use Change and Forestry",Settlement,,411,Lismore,North Coast,Regional,14850
2018,1,"Land Use, Land Use Change and Forestry",Settlement,,98,Lismore,North Coast,Regional,14850
2019,1,"Land Use, Land Use Change and Forestry",Settlement,,328,Lismore,North Coast,Regional,14850
2016,1,"Land Use, Land Use Change and Forestry",Cropland,,-1183,Lithgow,Central West and Orana,Regional,14870
2017,1,"Land Use, Land Use Change and Forestry",Cropland,,-2809,Lithgow,Central West and Orana,Regional,14870
2018,1,"Land Use, Land Use Change and Forestry",Cropland,,-2049,Lithgow,Central West and Orana,Regional,14870
2019,1,"Land Use, Land Use Change and Forestry",Cropland,,-1440,Lithgow,Central West and Orana,Regional,14870
2016,1,"Land Use, Land Use Change and Forestry",Forest land,,-331862,Lithgow,Central West and Orana,Regional,14870
2017,1,"Land Use, Land Use Change and Forestry",Forest land,,-276783,Lithgow,Central West and Orana,Regional,14870
2018,1,"Land Use, Land Use Change and Forestry",Forest land,,-373834,Lithgow,Central West and Orana,Regional,14870
2019,1,"Land Use, Land Use Change and Forestry",Forest land,,-314126,Lithgow,Central West and Orana,Regional,14870
2016,1,"Land Use, Land Use Change and Forestry",Grassland,,44293,Lithgow,Central West and Orana,Regional,14870
2017,1,"Land Use, Land Use Change and Forestry",Grassland,,22171,Lithgow,Central West and Orana,Regional,14870
2018,1,"Land Use, Land Use Change and Forestry",Grassland,,36079,Lithgow,Central West and Orana,Regional,14870
2019,1,"Land Use, Land Use Change and Forestry",Grassland,,41409,Lithgow,Central West and Orana,Regional,14870
2016,1,"Land Use, Land Use Change and Forestry",Settlement,,4627,Lithgow,Central West and Orana,Regional,14870
2017,1,"Land Use, Land Use Change and Forestry",Settlement,,4209,Lithgow,Central West and Orana,Regional,14870
2018,1,"Land Use, Land Use Change and Forestry",Settlement,,503,Lithgow,Central West and Orana,Regional,14870
2019,1,"Land Use, Land Use Change and Forestry",Settlement,,437,Lithgow,Central West and Orana,Regional,14870
2016,1,"Land Use, Land Use Change and Forestry",Cropland,,42,Liverpool,Western Parkland City,Six Cities,14900
2017,1,"Land Use, Land Use Change and Forestry",Cropland,,-49,Liverpool,Western Parkland City,Six Cities,14900
2018,1,"Land Use, Land Use Change and Forestry",Cropland,,-83,Liverpool,Western Parkland City,Six Cities,14900
2019,1,"Land Use, Land Use Change and Forestry",Cropland,,-153,Liverpool,Western Parkland City,Six Cities,14900
2016,1,"Land Use, Land Use Change and Forestry",Forest land,,-9826,Liverpool,Western Parkland City,Six Cities,14900
2017,1,"Land Use, Land Use Change and Forestry",Forest land,,-5696,Liverpool,Western Parkland City,Six Cities,14900
2018,1,"Land Use, Land Use Change and Forestry",Forest land,,-8555,Liverpool,Western Parkland City,Six Cities,14900
2019,1,"Land Use, Land Use Change and Forestry",Forest land,,-6297,Liverpool,Western Parkland City,Six Cities,14900
2016,1,"Land Use, Land Use Change and Forestry",Grassland,,7568,Liverpool,Western Parkland City,Six Cities,14900
2017,1,"Land Use, Land Use Change and Forestry",Grassland,,14765,Liverpool,Western Parkland City,Six Cities,14900
2018,1,"Land Use, Land Use Change and Forestry",Grassland,,10767,Liverpool,Western Parkland City,Six Cities,14900
2019,1,"Land Use, Land Use Change and Forestry",Grassland,,9397,Liverpool,Western Parkland City,Six Cities,14900
2016,1,"Land Use, Land Use Change and Forestry",Settlement,,5597,Liverpool,Western Parkland City,Six Cities,14900
2017,1,"Land Use, Land Use Change and Forestry",Settlement,,7044,Liverpool,Western Parkland City,Six Cities,14900
2018,1,"Land Use, Land Use Change and Forestry",Settlement,,6275,Liverpool,Western Parkland City,Six Cities,14900
2019,1,"Land Use, Land Use Change and Forestry",Settlement,,2400,Liverpool,Western Parkland City,Six Cities,14900
2016,1,"Land Use, Land Use Change and Forestry",Cropland,,-22881,Liverpool Plains,New England North West,Regional,14920
2017,1,"Land Use, Land Use Change and Forestry",Cropland,,-61368,Liverpool Plains,New England North West,Regional,14920
2018,1,"Land Use, Land Use Change and Forestry",Cropland,,-32746,Liverpool Plains,New England North West,Regional,14920
2019,1,"Land Use, Land Use Change and Forestry",Cropland,,4764,Liverpool Plains,New England North West,Regional,14920
2016,1,"Land Use, Land Use Change and Forestry",Forest land,,-35473,Liverpool Plains,New England North West,Regional,14920
2017,1,"Land Use, Land Use Change and Forestry",Forest land,,-31722,Liverpool Plains,New England North West,Regional,14920
2018,1,"Land Use, Land Use Change and Forestry",Forest land,,-35164,Liverpool Plains,New England North West,Regional,14920
2019,1,"Land Use, Land Use Change and Forestry",Forest land,,-30195,Liverpool Plains,New England North West,Regional,14920
2016,1,"Land Use, Land Use Change and Forestry",Grassland,,-60381,Liverpool Plains,New England North West,Regional,14920
2017,1,"Land Use, Land Use Change and Forestry",Grassland,,-68350,Liverpool Plains,New England North West,Regional,14920
2018,1,"Land Use, Land Use Change and Forestry",Grassland,,30341,Liverpool Plains,New England North West,Regional,14920
2019,1,"Land Use, Land Use Change and Forestry",Grassland,,81871,Liverpool Plains,New England North West,Regional,14920
2016,1,"Land Use, Land Use Change and Forestry",Settlement,,41,Liverpool Plains,New England North West,Regional,14920
2017,1,"Land Use, Land Use Change and Forestry",Settlement,,-3,Liverpool Plains,New England North West,Regional,14920
2018,1,"Land Use, Land Use Change and Forestry",Settlement,,146,Liverpool Plains,New England North West,Regional,14920
2019,1,"Land Use, Land Use Change and Forestry",Settlement,,-33,Liverpool Plains,New England North West,Regional,14920
2016,1,"Land Use, Land Use Change and Forestry",Cropland,,-36564,Lockhart,Riverina Murray,Regional,14950
2017,1,"Land Use, Land Use Change and Forestry",Cropland,,-29325,Lockhart,Riverina Murray,Regional,14950
2018,1,"Land Use, Land Use Change and Forestry",Cropland,,-13602,Lockhart,Riverina Murray,Regional,14950
2019,1,"Land Use, Land Use Change and Forestry",Cropland,,-40708,Lockhart,Riverina Murray,Regional,14950
2016,1,"Land Use, Land Use Change and Forestry",Forest land,,-1765,Lockhart,Riverina Murray,Regional,14950
2017,1,"Land Use, Land Use Change and Forestry",Forest land,,-2382,Lockhart,Riverina Murray,Regional,14950
2018,1,"Land Use, Land Use Change and Forestry",Forest land,,-2219,Lockhart,Riverina Murray,Regional,14950
2019,1,"Land Use, Land Use Change and Forestry",Forest land,,-1826,Lockhart,Riverina Murray,Regional,14950
2016,1,"Land Use, Land Use Change and Forestry",Grassland,,-11969,Lockhart,Riverina Murray,Regional,14950
2017,1,"Land Use, Land Use Change and Forestry",Grassland,,-15609,Lockhart,Riverina Murray,Regional,14950
2018,1,"Land Use, Land Use Change and Forestry",Grassland,,-8522,Lockhart,Riverina Murray,Regional,14950
2019,1,"Land Use, Land Use Change and Forestry",Grassland,,-11681,Lockhart,Riverina Murray,Regional,14950
2016,1,"Land Use, Land Use Change and Forestry",Settlement,,12,Lockhart,Riverina Murray,Regional,14950
2017,1,"Land Use, Land Use Change and Forestry",Settlement,,-12,Lockhart,Riverina Murray,Regional,14950
2018,1,"Land Use, Land Use Change and Forestry",Settlement,,-4,Lockhart,Riverina Murray,Regional,14950
2019,1,"Land Use, Land Use Change and Forestry",Settlement,,-28,Lockhart,Riverina Murray,Regional,14950
2016,1,"Land Use, Land Use Change and Forestry",Cropland,,113,Maitland,Lower Hunter and Greater Newcastle City,Six Cities,15050
2017,1,"Land Use, Land Use Change and Forestry",Cropland,,-530,Maitland,Lower Hunter and Greater Newcastle City,Six Cities,15050
2018,1,"Land Use, Land Use Change and Forestry",Cropland,,-644,Maitland,Lower Hunter and Greater Newcastle City,Six Cities,15050
2019,1,"Land Use, Land Use Change and Forestry",Cropland,,-278,Maitland,Lower Hunter and Greater Newcastle City,Six Cities,15050
2016,1,"Land Use, Land Use Change and Forestry",Forest land,,-6701,Maitland,Lower Hunter and Greater Newcastle City,Six Cities,15050
2017,1,"Land Use, Land Use Change and Forestry",Forest land,,-4206,Maitland,Lower Hunter and Greater Newcastle City,Six Cities,15050
2018,1,"Land Use, Land Use Change and Forestry",Forest land,,-6187,Maitland,Lower Hunter and Greater Newcastle City,Six Cities,15050
2019,1,"Land Use, Land Use Change and Forestry",Forest land,,-6134,Maitland,Lower Hunter and Greater Newcastle City,Six Cities,15050
2016,1,"Land Use, Land Use Change and Forestry",Grassland,,7066,Maitland,Lower Hunter and Greater Newcastle City,Six Cities,15050
2017,1,"Land Use, Land Use Change and Forestry",Grassland,,1929,Maitland,Lower Hunter and Greater Newcastle City,Six Cities,15050
2018,1,"Land Use, Land Use Change and Forestry",Grassland,,3176,Maitland,Lower Hunter and Greater Newcastle City,Six Cities,15050
2019,1,"Land Use, Land Use Change and Forestry",Grassland,,7824,Maitland,Lower Hunter and Greater Newcastle City,Six Cities,15050
2016,1,"Land Use, Land Use Change and Forestry",Settlement,,1986,Maitland,Lower Hunter and Greater Newcastle City,Six Cities,15050
2017,1,"Land Use, Land Use Change and Forestry",Settlement,,1742,Maitland,Lower Hunter and Greater Newcastle City,Six Cities,15050
2018,1,"Land Use, Land Use Change and Forestry",Settlement,,1972,Maitland,Lower Hunter and Greater Newcastle City,Six Cities,15050
2019,1,"Land Use, Land Use Change and Forestry",Settlement,,961,Maitland,Lower Hunter and Greater Newcastle City,Six Cities,15050
2016,1,"Land Use, Land Use Change and Forestry",Cropland,,604,Mid-Coast,Upper Hunter,Regional,15240
2017,1,"Land Use, Land Use Change and Forestry",Cropland,,-434,Mid-Coast,Upper Hunter,Regional,15240
2018,1,"Land Use, Land Use Change and Forestry",Cropland,,-787,Mid-Coast,Upper Hunter,Regional,15240
2019,1,"Land Use, Land Use Change and Forestry",Cropland,,-686,Mid-Coast,Upper Hunter,Regional,15240
2016,1,"Land Use, Land Use Change and Forestry",Forest land,,-589024,Mid-Coast,Upper Hunter,Regional,15240
2017,1,"Land Use, Land Use Change and Forestry",Forest land,,-559709,Mid-Coast,Upper Hunter,Regional,15240
2018,1,"Land Use, Land Use Change and Forestry",Forest land,,-657545,Mid-Coast,Upper Hunter,Regional,15240
2019,1,"Land Use, Land Use Change and Forestry",Forest land,,-676337,Mid-Coast,Upper Hunter,Regional,15240
2016,1,"Land Use, Land Use Change and Forestry",Grassland,,259013,Mid-Coast,Upper Hunter,Regional,15240
2017,1,"Land Use, Land Use Change and Forestry",Grassland,,343917,Mid-Coast,Upper Hunter,Regional,15240
2018,1,"Land Use, Land Use Change and Forestry",Grassland,,275436,Mid-Coast,Upper Hunter,Regional,15240
2019,1,"Land Use, Land Use Change and Forestry",Grassland,,300308,Mid-Coast,Upper Hunter,Regional,15240
2016,1,"Land Use, Land Use Change and Forestry",Settlement,,10427,Mid-Coast,Upper Hunter,Regional,15240
2017,1,"Land Use, Land Use Change and Forestry",Settlement,,12657,Mid-Coast,Upper Hunter,Regional,15240
2018,1,"Land Use, Land Use Change and Forestry",Settlement,,7068,Mid-Coast,Upper Hunter,Regional,15240
2019,1,"Land Use, Land Use Change and Forestry",Settlement,,5340,Mid-Coast,Upper Hunter,Regional,15240
2016,1,"Land Use, Land Use Change and Forestry",Cropland,,-1856,Mid-Western Regional,Central West and Orana,Regional,15270
2017,1,"Land Use, Land Use Change and Forestry",Cropland,,-8471,Mid-Western Regional,Central West and Orana,Regional,15270
2018,1,"Land Use, Land Use Change and Forestry",Cropland,,1446,Mid-Western Regional,Central West and Orana,Regional,15270
2019,1,"Land Use, Land Use Change and Forestry",Cropland,,7988,Mid-Western Regional,Central West and Orana,Regional,15270
2016,1,"Land Use, Land Use Change and Forestry",Forest land,,-192369,Mid-Western Regional,Central West and Orana,Regional,15270
2017,1,"Land Use, Land Use Change and Forestry",Forest land,,-198870,Mid-Western Regional,Central West and Orana,Regional,15270
2018,1,"Land Use, Land Use Change and Forestry",Forest land,,-262495,Mid-Western Regional,Central West and Orana,Regional,15270
2019,1,"Land Use, Land Use Change and Forestry",Forest land,,-271518,Mid-Western Regional,Central West and Orana,Regional,15270
2016,1,"Land Use, Land Use Change and Forestry",Grassland,,66191,Mid-Western Regional,Central West and Orana,Regional,15270
2017,1,"Land Use, Land Use Change and Forestry",Grassland,,7143,Mid-Western Regional,Central West and Orana,Regional,15270
2018,1,"Land Use, Land Use Change and Forestry",Grassland,,27470,Mid-Western Regional,Central West and Orana,Regional,15270
2019,1,"Land Use, Land Use Change and Forestry",Grassland,,110883,Mid-Western Regional,Central West and Orana,Regional,15270
2016,1,"Land Use, Land Use Change and Forestry",Settlement,,5821,Mid-Western Regional,Central West and Orana,Regional,15270
2017,1,"Land Use, Land Use Change and Forestry",Settlement,,9548,Mid-Western Regional,Central West and Orana,Regional,15270
2018,1,"Land Use, Land Use Change and Forestry",Settlement,,619,Mid-Western Regional,Central West and Orana,Regional,15270
2019,1,"Land Use, Land Use Change and Forestry",Settlement,,1136,Mid-Western Regional,Central West and Orana,Regional,15270
2016,1,"Land Use, Land Use Change and Forestry",Cropland,,288493,Moree Plains,New England North West,Regional,15300
2017,1,"Land Use, Land Use Change and Forestry",Cropland,,264151,Moree Plains,New England North West,Regional,15300
2018,1,"Land Use, Land Use Change and Forestry",Cropland,,407177,Moree Plains,New England North West,Regional,15300
2019,1,"Land Use, Land Use Change and Forestry",Cropland,,261017,Moree Plains,New England North West,Regional,15300
2016,1,"Land Use, Land Use Change and Forestry",Forest land,,-55023,Moree Plains,New England North West,Regional,15300
2017,1,"Land Use, Land Use Change and Forestry",Forest land,,-54168,Moree Plains,New England North West,Regional,15300
2018,1,"Land Use, Land Use Change and Forestry",Forest land,,-52121,Moree Plains,New England North West,Regional,15300
2019,1,"Land Use, Land Use Change and Forestry",Forest land,,-29202,Moree Plains,New England North West,Regional,15300
2016,1,"Land Use, Land Use Change and Forestry",Grassland,,-68479,Moree Plains,New England North West,Regional,15300
2017,1,"Land Use, Land Use Change and Forestry",Grassland,,-124108,Moree Plains,New England North West,Regional,15300
2018,1,"Land Use, Land Use Change and Forestry",Grassland,,-9745,Moree Plains,New England North West,Regional,15300
2019,1,"Land Use, Land Use Change and Forestry",Grassland,,-111530,Moree Plains,New England North West,Regional,15300
2016,1,"Land Use, Land Use Change and Forestry",Settlement,,113,Moree Plains,New England North West,Regional,15300
2017,1,"Land Use, Land Use Change and Forestry",Settlement,,-16,Moree Plains,New England North West,Regional,15300
2018,1,"Land Use, Land Use Change and Forestry",Settlement,,66,Moree Plains,New England North West,Regional,15300
2019,1,"Land Use, Land Use Change and Forestry",Settlement,,69,Moree Plains,New England North West,Regional,15300
2016,1,"Land Use, Land Use Change and Forestry",Cropland,,0,Mosman,Eastern Harbour City,Six Cities,15350
2017,1,"Land Use, Land Use Change and Forestry",Cropland,,0,Mosman,Eastern Harbour City,Six Cities,15350
2018,1,"Land Use, Land Use Change and Forestry",Cropland,,0,Mosman,Eastern Harbour City,Six Cities,15350
2019,1,"Land Use, Land Use Change and Forestry",Cropland,,0,Mosman,Eastern Harbour City,Six Cities,15350
2016,1,"Land Use, Land Use Change and Forestry",Forest land,,-297,Mosman,Eastern Harbour City,Six Cities,15350
2017,1,"Land Use, Land Use Change and Forestry",Forest land,,-237,Mosman,Eastern Harbour City,Six Cities,15350
2018,1,"Land Use, Land Use Change and Forestry",Forest land,,-293,Mosman,Eastern Harbour City,Six Cities,15350
2019,1,"Land Use, Land Use Change and Forestry",Forest land,,-265,Mosman,Eastern Harbour City,Six Cities,15350
2016,1,"Land Use, Land Use Change and Forestry",Grassland,,5,Mosman,Eastern Harbour City,Six Cities,15350
2017,1,"Land Use, Land Use Change and Forestry",Grassland,,4,Mosman,Eastern Harbour City,Six Cities,15350
2018,1,"Land Use, Land Use Change and Forestry",Grassland,,4,Mosman,Eastern Harbour City,Six Cities,15350
2019,1,"Land Use, Land Use Change and Forestry",Grassland,,7,Mosman,Eastern Harbour City,Six Cities,15350
2016,1,"Land Use, Land Use Change and Forestry",Settlement,,135,Mosman,Eastern Harbour City,Six Cities,15350
2017,1,"Land Use, Land Use Change and Forestry",Settlement,,124,Mosman,Eastern Harbour City,Six Cities,15350
2018,1,"Land Use, Land Use Change and Forestry",Settlement,,137,Mosman,Eastern Harbour City,Six Cities,15350
2019,1,"Land Use, Land Use Change and Forestry",Settlement,,186,Mosman,Eastern Harbour City,Six Cities,15350
2016,1,"Land Use, Land Use Change and Forestry",Cropland,,-48574,Murray River,Riverina Murray,Regional,15520
2017,1,"Land Use, Land Use Change and Forestry",Cropland,,-59880,Murray River,Riverina Murray,Regional,15520
2018,1,"Land Use, Land Use Change and Forestry",Cropland,,-12806,Murray River,Riverina Murray,Regional,15520
2019,1,"Land Use, Land Use Change and Forestry",Cropland,,-172873,Murray River,Riverina Murray,Regional,15520
2016,1,"Land Use, Land Use Change and Forestry",Forest land,,-6013,Murray River,Riverina Murray,Regional,15520
2017,1,"Land Use, Land Use Change and Forestry",Forest land,,-92853,Murray River,Riverina Murray,Regional,15520
2018,1,"Land Use, Land Use Change and Forestry",Forest land,,-20967,Murray River,Riverina Murray,Regional,15520
2019,1,"Land Use, Land Use Change and Forestry",Forest land,,-28238,Murray River,Riverina Murray,Regional,15520
2016,1,"Land Use, Land Use Change and Forestry",Grassland,,1848,Murray River,Riverina Murray,Regional,15520
2017,1,"Land Use, Land Use Change and Forestry",Grassland,,7466,Murray River,Riverina Murray,Regional,15520
2018,1,"Land Use, Land Use Change and Forestry",Grassland,,52937,Murray River,Riverina Murray,Regional,15520
2019,1,"Land Use, Land Use Change and Forestry",Grassland,,-32398,Murray River,Riverina Murray,Regional,15520
2016,1,"Land Use, Land Use Change and Forestry",Settlement,,173,Murray River,Riverina Murray,Regional,15520
2017,1,"Land Use, Land Use Change and Forestry",Settlement,,55,Murray River,Riverina Murray,Regional,15520
2018,1,"Land Use, Land Use Change and Forestry",Settlement,,160,Murray River,Riverina Murray,Regional,15520
2019,1,"Land Use, Land Use Change and Forestry",Settlement,,81,Murray River,Riverina Murray,Regional,15520
2016,1,"Land Use, Land Use Change and Forestry",Cropland,,-32800,Murrumbidgee,Riverina Murray,Regional,15560
2017,1,"Land Use, Land Use Change and Forestry",Cropland,,-25697,Murrumbidgee,Riverina Murray,Regional,15560
2018,1,"Land Use, Land Use Change and Forestry",Cropland,,9233,Murrumbidgee,Riverina Murray,Regional,15560
2019,1,"Land Use, Land Use Change and Forestry",Cropland,,-69029,Murrumbidgee,Riverina Murray,Regional,15560
2016,1,"Land Use, Land Use Change and Forestry",Forest land,,-366,Murrumbidgee,Riverina Murray,Regional,15560
2017,1,"Land Use, Land Use Change and Forestry",Forest land,,-2500,Murrumbidgee,Riverina Murray,Regional,15560
2018,1,"Land Use, Land Use Change and Forestry",Forest land,,-745,Murrumbidgee,Riverina Murray,Regional,15560
2019,1,"Land Use, Land Use Change and Forestry",Forest land,,-493,Murrumbidgee,Riverina Murray,Regional,15560
2016,1,"Land Use, Land Use Change and Forestry",Grassland,,-113052,Murrumbidgee,Riverina Murray,Regional,15560
2017,1,"Land Use, Land Use Change and Forestry",Grassland,,-116501,Murrumbidgee,Riverina Murray,Regional,15560
2018,1,"Land Use, Land Use Change and Forestry",Grassland,,-53463,Murrumbidgee,Riverina Murray,Regional,15560
2019,1,"Land Use, Land Use Change and Forestry",Grassland,,-162647,Murrumbidgee,Riverina Murray,Regional,15560
2016,1,"Land Use, Land Use Change and Forestry",Settlement,,49,Murrumbidgee,Riverina Murray,Regional,15560
2017,1,"Land Use, Land Use Change and Forestry",Settlement,,27,Murrumbidgee,Riverina Murray,Regional,15560
2018,1,"Land Use, Land Use Change and Forestry",Settlement,,98,Murrumbidgee,Riverina Murray,Regional,15560
2019,1,"Land Use, Land Use Change and Forestry",Settlement,,-53,Murrumbidgee,Riverina Murray,Regional,15560
2016,1,"Land Use, Land Use Change and Forestry",Cropland,,1462,Muswellbrook,Upper Hunter,Regional,15650
2017,1,"Land Use, Land Use Change and Forestry",Cropland,,334,Muswellbrook,Upper Hunter,Regional,15650
2018,1,"Land Use, Land Use Change and Forestry",Cropland,,628,Muswellbrook,Upper Hunter,Regional,15650
2019,1,"Land Use, Land Use Change and Forestry",Cropland,,608,Muswellbrook,Upper Hunter,Regional,15650
2016,1,"Land Use, Land Use Change and Forestry",Forest land,,-223456,Muswellbrook,Upper Hunter,Regional,15650
2017,1,"Land Use, Land Use Change and Forestry",Forest land,,-244204,Muswellbrook,Upper Hunter,Regional,15650
2018,1,"Land Use, Land Use Change and Forestry",Forest land,,-321271,Muswellbrook,Upper Hunter,Regional,15650
2019,1,"Land Use, Land Use Change and Forestry",Forest land,,-328606,Muswellbrook,Upper Hunter,Regional,15650
2016,1,"Land Use, Land Use Change and Forestry",Grassland,,52831,Muswellbrook,Upper Hunter,Regional,15650
2017,1,"Land Use, Land Use Change and Forestry",Grassland,,31293,Muswellbrook,Upper Hunter,Regional,15650
2018,1,"Land Use, Land Use Change and Forestry",Grassland,,45514,Muswellbrook,Upper Hunter,Regional,15650
2019,1,"Land Use, Land Use Change and Forestry",Grassland,,69390,Muswellbrook,Upper Hunter,Regional,15650
2016,1,"Land Use, Land Use Change and Forestry",Settlement,,5533,Muswellbrook,Upper Hunter,Regional,15650
2017,1,"Land Use, Land Use Change and Forestry",Settlement,,-30,Muswellbrook,Upper Hunter,Regional,15650
2018,1,"Land Use, Land Use Change and Forestry",Settlement,,4127,Muswellbrook,Upper Hunter,Regional,15650
2019,1,"Land Use, Land Use Change and Forestry",Settlement,,548,Muswellbrook,Upper Hunter,Regional,15650
2016,1,"Land Use, Land Use Change and Forestry",Cropland,,79,Nambucca,North Coast,Regional,15700
2017,1,"Land Use, Land Use Change and Forestry",Cropland,,18,Nambucca,North Coast,Regional,15700
2018,1,"Land Use, Land Use Change and Forestry",Cropland,,-2,Nambucca,North Coast,Regional,15700
2019,1,"Land Use, Land Use Change and Forestry",Cropland,,-3,Nambucca,North Coast,Regional,15700
2016,1,"Land Use, Land Use Change and Forestry",Forest land,,25236,Nambucca,North Coast,Regional,15700
2017,1,"Land Use, Land Use Change and Forestry",Forest land,,-82405,Nambucca,North Coast,Regional,15700
2018,1,"Land Use, Land Use Change and Forestry",Forest land,,-122934,Nambucca,North Coast,Regional,15700
2019,1,"Land Use, Land Use Change and Forestry",Forest land,,-103772,Nambucca,North Coast,Regional,15700
2016,1,"Land Use, Land Use Change and Forestry",Grassland,,140108,Nambucca,North Coast,Regional,15700
2017,1,"Land Use, Land Use Change and Forestry",Grassland,,52991,Nambucca,North Coast,Regional,15700
2018,1,"Land Use, Land Use Change and Forestry",Grassland,,33525,Nambucca,North Coast,Regional,15700
2019,1,"Land Use, Land Use Change and Forestry",Grassland,,32603,Nambucca,North Coast,Regional,15700
2016,1,"Land Use, Land Use Change and Forestry",Settlement,,2420,Nambucca,North Coast,Regional,15700
2017,1,"Land Use, Land Use Change and Forestry",Settlement,,1414,Nambucca,North Coast,Regional,15700
2018,1,"Land Use, Land Use Change and Forestry",Settlement,,143,Nambucca,North Coast,Regional,15700
2019,1,"Land Use, Land Use Change and Forestry",Settlement,,931,Nambucca,North Coast,Regional,15700
2016,1,"Land Use, Land Use Change and Forestry",Cropland,,102646,Narrabri,New England North West,Regional,15750
